"Name","Url","Telephone","Latitude","Longitude","Address","County","Photo","Tags"
"CARA Organic Spa at Lough Eske Castle","https://www.lougheskecastlehotel.com/luxury-spa-ireland","00353749725100","54.688067","-8.0659631","Lough Eske Castle, Lough Eske Castle Hotel, Lough Eske, Lougheask Demesne, , F94 HX59","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/eeabe5d1-02f5-4443-b950-34e5e937a166/massage-in-progress-at-cara-organic-spa.jpg?w=640&q=66&fit=scale","Activity Experience Pampering Health Farm Spa and Wellness Specialised Retreat Spa"
"Solstice Arts Centre","https://solsticeartscentre.ie/","00353469092300","53.6501175","-6.685872499999999","Railway St, Dillonsland, Navan, ","Meath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/7bed9aca-7edc-4927-8fd9-a4fa5f91c23c/colourful-light-show-projected-on-a-wall-at-the-solstice-arts-centre.jpg?w=640&q=66&fit=scale","Activity,Experience,Art Gallery,Attraction,Venue,Comedy,Music,Cafe,Food and Drink,Activity Operator"
"Solve A Mystery","https://solveamystery.com/collections/ireland","","53.3444276","-6.260859399999999","College Green, , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c9bbd195-8737-4075-bd77-c55d62b01090/group-of-friends.jpg?w=640&q=66&fit=scale","Activity,Activity Operator,Tour"
"Goma Contemporary Gallery","https://www.facebook.com/gomawaterford","00353871961923","52.2594229","-7.105234899999999","6 Lombard St, , ","Waterford",,"Activity,Experience,Art Gallery,Attraction"
"Sonairte Food and Craft Market","https://sonairte.ie/","00353419827572","53.678076","-6.257022","The Ecology Centre, The Nitch, Laytown, ","Meath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/f2745168-a8d8-4095-af75-9af56036f1e4/943fdb70-fc02-4265-a133-342071362f95_80118.jpg?w=640&q=66&fit=scale","Activity,Experience,Food and Drink,Restaurant,Food Shops ,Shopping"
"Sonairte Visitor Eco-Centre and Gardens","https://sonairte.ie/","00353419827572","53.6780762","-6.257022","Sonairte, Ninch, Laytown, ","Meath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d2fcf51f-9bc1-4f5f-b56d-4dc86bbe8b32/sonairte-visitor-eco-centre.jpg?w=640&q=66&fit=scale","Activity,Experience,Agriculture,Nature and Wildlife,Food and Drink,Restaurant,Gardening,Learning,Activity Operator,Gardens,Attraction,Garden,Natural Landscape,Cafe,Local Produce"
"Songwriter Tours of Dublin","http://www.songwritertours.com/","00353862600050","53.3412885","-6.260723599999999","Phil Lynott Statue, Harry Street, , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/cd64e8e6-e6d0-4127-a115-8c28aa09cc8b/songwriters-tour-at-molly-malone-statue-in-dublin.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour,Walking"
"Soundwave Surf School","https://www.soundwave.ie/","00353830192615","53.9726393","-10.0848447","Keel East, , F28 TF66","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/da66c6dc-93ff-4ce3-b76a-f15f8b02aca8/surfing-lessons-soundwave-surf-school.jpg?w=640&q=66&fit=scale","Activity,Experience,Learning,Surfing,Activity Operator"
"South Coast Sailing","http://www.southcoastsailing.net","00353862623727","52.1489706","-6.99222","Waterford Harbour Sailing Club, The Harbour, Dunmore East, X91 XV1X","Waterford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/671f9151-e2a5-409f-b3e4-55b73d9bd1b1/5fb1399c-b50e-488c-9153-7d622d57eb81_90126.jpg?w=640&q=66&fit=scale","Activity,Experience,Sailing,Activity Operator,Boat,Tour"
"South County","https://www.thesouthcounty.com/","00353214891574","51.87617580000001","-8.440028400000001","W Douglas St, Douglas, T12 CKD6","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/73b044e3-e859-477d-89cb-eee3f7f52d69/cd71251f-d096-4e28-ba5b-aa759d55bea1_87872.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Pubs and Bar"
"South Kerry Cycles","https://southkerrycycles.com/","00353872145278","51.92618169999999","-10.288125","Market St, Farranreagh, Valentia Island, V23 XR88","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/0ddf1282-7dfa-46cf-82c9-e6a421007b23/four-people-on-bikes.jpg?w=640&q=66&fit=scale","Activity,Experience,Cycling,Activity Operator,Bike Rental"
"South Mayo Family Research Centre","http://www.mayoroots.com/","00353949541214","53.623485","-9.222428","South Mayo Family Research Centre, Main Street, Ballinrobe, ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/cc6f3502-bfc3-4cb2-9d30-f5410f1efa8b/bb250fcf-3b4c-4520-a172-4ec55592aa93_594.jpg?w=640&q=66&fit=scale","Activity,Experience,Tracing Your Ancestors,Attraction,Museums and Attraction"
"South Meath Golf Course","https://www.southmeathgolf.com/","00353469431471","53.5288925","-6.8149662","Longwood Road, Carberstown, , ","Meath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/44e13a96-ea62-4379-a9df-f6dbbc244ac8/south-meath-golf-course-green.jpg?w=640&q=66&fit=scale","Golf Course,Activity,Experience,Golf,Activity Operator"
"South Tipperary Arts Centre","https://www.southtippartscentre.ie/","00353526127877","52.3530864","-7.6986341","Nelson St, Burgagery-Lands West, Clonmel, ","Tipperary","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/36d3dbe7-54d8-46d0-91da-c200c66b6abe/stac-interior.jpeg?w=640&q=66&fit=scale","Activity,Experience,Craft,Shopping,Learning,Art Gallery,Attraction"
"South East Charters & Sea Tours","https://www.facebook.com/seatours.ie/","00353872437148","52.2206117","-6.9325606",", Duncannon, ","Wexford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/b41b4b7e-8aa3-4bfc-8e75-5312bb04f371/south-east-charters-at-sea.jpg?w=640&q=66&fit=scale","Activity,Experience,Fishing,Angling,Activity Operator,Boat,Tour"
"Southern County Fishing Resort & Activities Resort","https://www.facebook.com/southerncountyresort","00353599157773","52.67525499999999","-6.836907999999998","1 Chapel Ln, Muine Bheag, , R21 P299","Carlow","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/9e6bb9e4-fc41-4bf6-be88-f55f23bfcc0a/70a6078b-b91b-4a00-b901-33bcc2d8ff3b_87374.jpg?w=640&q=66&fit=scale","Activity,Fishing,Angling,Activity Operator,Food Shops ,Shopping"
"Sovereign Sailing","https://www.sovereignsailing.com/","00353214774145","51.7005572","-8.518091","Sovereign Sailing, Old-Fort, Kinsale, ","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/ea04de14-19d6-48d5-8dde-19a6eeb0b77c/kinsale-harbour.jpg?w=640&q=66&fit=scale","Activity,Experience,Cruising,Sailing,Activity Operator,Nature and Wildlife,Boat,Tour"
"Spa Seafoods Deli","https://www.spaseafoods.ie/","00353667136901","52.2752193","-9.7825434","Spa Rd, Knockanush West, Tralee, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/72a5f223-5c97-407a-8c21-98fcb0b5b84b/a16e0c71-5a81-4334-8fc5-cc643a0e0a64_91618.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Seafood,Restaurant"
"Spanish Armada Viewpoint",,"","53.86723920000001","-9.868549600000003","Unnamed Road, Bolinglanna, Co., Bolinglanna, , ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/89963f60-ebdd-4d35-a0ed-fab2d43d33e8/SpanishArmadaViewpoint_HeaderImage.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Beach"
"Spanish Point",,"","52.8466428","-9.4397015","Breaffy South, Spanish Point, ","Clare","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d42915ba-8a4b-4cc4-8d36-d54cf13aa378/spanish-point-clare.jpg?w=640&q=66&fit=scale","Activity,Experience,Surfing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Attraction,Beach,Nature and Wildlife"
"Spanish Point","https://www.blueflag.global/show-site?siteId=6624","","52.843133","-9.4332912","Spanish Point Beach, Dough, Spanish Point, ","Clare","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d94e1363-baa7-46ea-8770-bdc6fc20f519/spanish_point_beach.jpg?w=640&q=66&fit=scale","Activity,Experience,Surfing,Activity Operator,Attraction,Beach,Natural Landscape,Nature and Wildlife"
"Spanish Point Cycling Tours","https://spanishpointcyclingtours.com","00353873314445","52.8422311","-9.432047999999998","Unnamed Road, Dough, , ","Clare","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c81db357-8e50-4d95-b097-bca048e2cae5/spanish-point-waw-sign.jpeg?w=640&q=66&fit=scale","Activity,Experience,Cycling,Activity Operator,Tour"
"Spanish Point Golf Club","http://www.spanishpointgolfing.com","00353657084198","52.83967149999999","-9.4310754","Spanish Point Rd, Dough, Miltown Malbay, , ","Clare","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/317e150e-1244-4591-b17c-6d745018b168/99aa7e5b-062b-46b3-bdb2-cd93295c5a88_43753.jpg?w=640&q=66&fit=scale","Golf Course,Activity,Experience,Golf,Activity Operator"
"Specialty Golf Trips","http://www.specialtygolftrips.com","00353526170630","52.3742794","-7.7207434","Specialty Golf Tours, Clashaniska Lower, Ard Gaoithe Business Park, , ","Tipperary","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/032ffa16-e3d4-4e80-ad65-f89cecbd9d6f/c554f579-2972-4d4a-a6f2-90ec8ac841c4_61069.jpg?w=640&q=66&fit=scale","Activity,Experience,Golf,Activity Operator,Tour"
"Specialized Ireland","https://www.specialized.com/ie/en","0035319631335","53.2935017","-6.431446999999999","Brownsbarn Dr, Citywest Business Campus, , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/9216acd1-d920-4772-ab0d-5e098da2647f/08969b98-204d-4c1a-8592-1a55ba9477fa_97082.jpg?w=640&q=66&fit=scale","Activity,Cycling"
"Sphere Within Sphere",,"","53.3438105","-6.255884399999999","South-East Inner City, , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/930734eb-0f24-4a2a-9643-fb0939ff83d9/875bc428-c5c4-421a-bddc-5ebb8305a49a_49772.jpg?w=640&q=66&fit=scale","Activity,Attraction,Public Sculpture"
"Spice Indian Restaurant","https://www.spicerestaurant.net/","00353539122011","52.3415618","-6.462888299999999","Monck St, Ferrybank South, , ","Wexford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/592bcf17-7848-423f-83b2-7ecf0eac66fa/5fdaadb7-f3b4-4f98-89ae-45ccc0d960ca_91153.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant"
"Spiddal Angling School","http://www.spiddalanglingschool.com/","00353876405601 ","53.25602496563009","-9.313821404889723","Mr Diarmuid Thornton, Bothuna, Spiddal, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/24d11f92-568f-4241-a953-037b259fdd55/spiddal-angling-school.jpg?w=640&q=66&fit=scale","Activity,Experience,Fishing,Angling,Learning,Activity Operator,Nature and Wildlife"
"Spike Island","https://www.spikeislandcork.ie/","00353212373455","51.833324129594544","-8.2866229908185","Spike Island, Cobh, ","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/e0f6199c-111f-4f8e-9bf7-546ced8caf27/aerial_view_of_spike_island.jpg?w=640&q=66&fit=scale","Activity,Experience,Island,Attraction,Offshore Island,Museums and Attraction,Natural Landscape,Cafe,Food and Drink,Activity Operator,Tour,Walking"
"Spillane's Bar & Restaurant","https://www.spillanesbar.com/","00353667139125","52.303059","-10.040086","Fahamore, Castlegregory, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/84ead22f-9502-4438-9383-8f2de41ff9f7/4a1b662a-c5d5-42a9-add7-72c3c6a011c5_51720.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar,Seafood"
"Spiller's Lane Craft Shop & Art Gallery","https://www.facebook.com/SpillersLaneGallery/","00353238834815","51.6228351","-8.8912449","Spillers Ln, Maulnaskehy, Clonakilty, ","Cork",,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops "
"Wild Atlantic Way Day Tours","https://wildatlanticwaydaytours.com/","0035391778778","53.2907169","-9.0152896","Unit 9, Royal Rock Industrial Estate, Ballybane, , H91 WD32","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/8e0bfd4f-1989-4370-a56e-541fcbd797ce/wild-atlantic-day-tours-bus.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Nature and Wildlife,Tour"
"The Spirit Store","https://www.spiritstore.ie/","00353429352697","54.0089765","-6.3900726","George's Quay, Marsh North, Dundalk, ","Louth","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/cd86c79a-158a-482f-9de2-4e937dbdd212/44113f64-e138-451c-8a08-8d51b243aaa8_92781.jpg?w=640&q=66&fit=scale","Activity Food and Drink Experience Venue Comedy Music Pubs and Bar"
"Splash Sports","http://splashsports.ie","00353872778236","52.2801818","-10.0259199","Sandy bay, Magherabeg, Castlegregory, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/4f837360-1981-4443-8915-00e4e1ba638f/d2b17a50-bb72-4f36-a543-8a24fab11861_92762.jpg?w=640&q=66&fit=scale","Activity,Kayaking,Activity Operator,Kitesurfing,Windsurfing,Surfing"
"Splashworld","https://splashworld.ie/","0035351390176","52.16191269999999","-7.147152699999999","Splashworld, Tramore East, Tramore, ","Waterford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d2d26447-9d79-421a-bbb4-20ada1ee28cf/splashworld-view-from-the-pool.jpg?w=640&q=66&fit=scale","Activity,Experience,Swimming,Swimming Pools and Water Park,Venue,Fitness and Leisure,Swimming Pool,Activity Operator"
"Springmount Garden Centre","https://www.springmount.ie/","00353539421368","52.6287431","-6.306933199999999","Ballyminaun, Ballycanew, Y25 D825","Wexford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/6fbb2e2e-66ac-46f9-9da3-36ad3339bc4e/61db344b-85c6-4b0a-8901-2da193109851_87572.jpg?w=640&q=66&fit=scale","Activity,Experience,Gardening,Nature and Wildlife,Gardens,Attraction,Garden,Shopping,Cafe,Food and Drink,Food Shops "
"Squirrel's Scramble Tree Adventure Park","https://www.squirrelsscramble.ie","00353864506626","53.18156980000001","-6.105525800000001","Squirrel's Scramble, Kilruddery Demesne East, Bray, ","Wicklow","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/8beaa4cd-26cd-4ca6-85f6-da6d9037b5f5/squirrels-scramble-tree-adventure-park.jpg?w=640&q=66&fit=scale","Activity,Zip Lining,Activity Operator,Adventure Center"
"Srah Beach","https://beachawards.ie/green-coast/sites/","","54.16922999999999","-9.93349","Srah, Shraigh East, , ","Mayo",,"Activity Experience Attraction Beach"
"Srón Bhroin (Brandon Point)",,"","52.287827","-10.1605821","Murirrigane, Brandon, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/0cf036af-af44-45c5-9f84-134591eadbf8/b2c39d39-7109-4086-86c5-1b1a6df4d8d4_92112.jpg?w=640&q=66&fit=scale","Activity,Experience,Bird Watching,Nature and Wildlife,Attraction,Beach"
"SS Crete Boom – Ballina’s Concrete Ship","https://www.northmayo.ie/visit-the-ss-crete-boom-the-fabled-concrete-ship-in-ballina","","54.1354899","-9.138465799999999","The Woodlands, Belleek, Ballina, ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/f566ff0b-ebc9-449b-bee1-422af8486b7b/1031db82-98db-4a76-a545-97a3eb7872e0_95909.jpg?w=640&q=66&fit=scale","Activity,Experience"
"St Audoen's Church","https://heritageireland.ie/places-to-visit/st-audoens-church/","0035316770088","53.3437268","-6.274235900000001","High St, Merchants Quay, , ","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/1101eb66-a91c-4f7d-8719-959c38865500/header-st-audoen-s-church-dublin-city.jpg?w=640&q=66&fit=scale","Activity,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery"
"St. Carthage's Cathedral Lismore","https://www.stcarthagescathedral.ie/visit/","003535854105","52.1398345","-7.9293394","N Mall, Co, Lismore, P51 VX65","Waterford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/0b9b7948-eff3-46a9-9828-e0f9bb604b79/st-carthage-cathedral.jpg?w=640&q=66&fit=scale","Activity Experience Attraction Historic Houses and Castle Church Abbey Monastery Churches  Abbeys and Monastery"
"Saint Catherine's Church","http://saintcatherines.ie/","0035314735100","53.3429489","-6.281226500000001","Thomas St, Saint Catherine's, Dublin, D08 DNA7","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/4d69bdd7-b04c-4372-bf31-5967b3ed9da1/exterior-of-saint-catherines-church.jpg?w=640&q=66&fit=scale","Activity,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery"
"St. Fethlimidh’s Cathedral","https://kilmorecathedralcavan.wordpress.com/","00353494337168","53.9797368452996","-7.414743376998899",", Kilmore, ","Cavan","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/98d0d7cf-aa4a-42f1-b082-09c88fdc2234/4164e9c3-6fa2-4a84-8ec1-10f83b1d618d_95864.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery"
"St. Fin Barre's Cathedral","https://www.corkcathedral.com/","00353214963387","51.89436269999999","-8.4801597","Bishop St, The Lough, , ","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/7fd85d4a-8c3c-4b4f-960f-ddc07ffa27c6/8700081c-75ce-4efc-9628-8fb50904fcea_10456.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery,Food Shops ,Shopping,Tour"
"St George's Heritage & Visitor Centre","https://stgeorgesheritagevisitorcentre.ie/","00353719621757","53.94688959999999","-8.0948333","St Mary's Cl, Townparks, Carrick-On-Shannon, , N41 KP62","Leitrim","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/ce754e9a-26b3-46d1-91f3-985f8203b600/st-georges-church-interior.jpg?w=640&q=66&fit=scale","Activity,Experience,Learning,Attraction,Museums and Attraction,Tour"
"St. John's Theatre & Arts Centre","http://www.stjohnstheatrelistowel.com","00353(0)6822566","52.444971","-9.486143","The Square, Listowel, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/cb050c16-a0fb-4a69-8d35-7fc48c2ec480/1ceaed04-8cc6-4772-8898-857c2dea9446_15657.jpg?w=640&q=66&fit=scale","Activity,Experience,Traditionally Irish,Activity Operator"
"St Kevin's Bus Service","https://www.glendaloughbus.com/","0035312818119","53.065661","-6.225996","Roundwood, Glendalough, ","Wicklow","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/94716d4a-8bb5-4d4a-bde5-8953a5c7a8c3/1c87a4eb-77d5-4799-9c23-3aa400d64cbf_14554.jpg?w=640&q=66&fit=scale","Activity,Experience,Transport,Coach,Road"
"St Kilian's Heritage Centre","https://stkiliansheritagecentre.ie/","00353469242433","53.8125213","-6.9574976","Heritage centre, St Kilians, Millstream, Glebe, Mullagh, A82 HW77","Cavan","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/1c936378-2b3f-401f-a07a-7d1da86626c5/c496693f-e9f0-4a40-b13f-ee855f9b34c1_14048.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Museums and Attraction,Shopping,Cafe,Food and Drink,Tour"
"St Laserian's Cathedral","https://carlowtourism.com/attraction/stlaserianscathedral/","00353599130411","52.73602979999999","-7.025358899999999","Oldleighlin, , ","Carlow","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/2ae0d80b-42aa-4cdb-8d7c-6bd1b2fa7cba/b603752f-1e86-47b8-862e-f65b6316b589_50245.jpg?w=640&q=66&fit=scale","Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Tour"
